CustomerID,Age,Race,Gender
Cust_71902,49,White,Female
Cust_49053,30,Black,Male
Cust_39822,40,White,Male
Cust_14975,50,White,Female
Cust_52901,20,White,Female
Cust_89827,54,White,Female
Cust_43789,34,White,Female
Cust_44868,40,White,Female
Cust_22182,55,White,Male
Cust_80493,51,Hispanic,Male
Cust_44039,64,White,Female
Cust_95167,48,White,Male
Cust_9876,39,White,Male
Cust_29092,51,White,Male
Cust_30740,30,Asian,Female
Cust_4701,50,White,Female
Cust_64652,52,White,Female
Cust_49952,27,White,Male
Cust_55181,33,Hispanic,Male
Cust_10206,52,White,Female
Cust_98866,23,White,Female
Cust_14323,35,White,Female
Cust_72748,66,Black,Male
Cust_36841,35,Asian,Female
Cust_50481,42,Hispanic,Male
Cust_2104,22,Hispanic,Female
Cust_79901,26,White,Male
Cust_75435,62,White,Female
Cust_36880,45,Hispanic,Female
Cust_52087,36,White,Female
Cust_53915,40,White,Female
Cust_59125,43,White,Male
Cust_38391,25,White,Female
Cust_39148,53,Hispanic,Female
Cust_11623,18,White,Male
Cust_62248,31,Asian,Male
Cust_81511,21,White,Female
Cust_81694,59,Hispanic,Male
Cust_36417,60,White,Male
Cust_58211,49,White,Male
Cust_38990,25,Asian,Female
Cust_36595,55,Hispanic,Male
Cust_80277,22,White,Female
Cust_99158,43,Hispanic,Female
Cust_54471,19,White,Female
Cust_66958,40,White,Male
Cust_97597,19,White,Male
Cust_58403,28,Black,Male
Cust_39797,42,Black,Female
Cust_67144,47,Hispanic,Female
Cust_9723,20,White,Female
Cust_17945,58,Hispanic,Female
Cust_22037,34,White,Male
Cust_47742,35,White,Male
Cust_41700,33,White,Male
Cust_96347,19,White,Male
Cust_41798,19,Hispanic,Female
Cust_20093,38,White,Female
Cust_53783,46,White,Male
Cust_59175,54,White,Male
Cust_18302,29,White,Female
Cust_3412,32,White,Female
Cust_11982,19,White,Male
Cust_87490,31,White,Male
Cust_78881,18,Asian,Female
Cust_92095,49,White,Female
Cust_8250,31,White,Female
Cust_98753,31,Hispanic,Female
Cust_2886,45,White,Male
Cust_32703,36,White,Male
Cust_41863,56,Black,Male
Cust_6439,25,Hispanic,Female
Cust_78227,24,White,Female
Cust_24975,32,Hispanic,Female
Cust_67789,33,White,Male
Cust_2354,32,White,Male
Cust_15765,20,White,Female
Cust_9665,47,White,Male
Cust_37968,27,Black,Male
Cust_4725,23,White,Female
Cust_7156,59,Hispanic,Male
Cust_92106,26,White,Female
Cust_17529,34,White,Female
Cust_74372,83,Hispanic,Female
Cust_85628,47,Hispanic,Male
Cust_42775,19,White,Female
Cust_41399,23,Hispanic,Male
Cust_233,56,Asian,Male
Cust_3845,41,Black,Male
Cust_82192,28,White,Female
Cust_1654,37,Hispanic,Male
Cust_23600,29,Hispanic,Female
Cust_52624,67,White,Male
Cust_96871,20,White,Female
Cust_81724,25,Hispanic,Female
Cust_28526,35,White,Male
Cust_71614,75,White,Male
Cust_92390,19,White,Female
Cust_76284,41,White,Female
Cust_96690,25,White,Male
Cust_6929,39,Black,Male
Cust_32867,20,White,Male
Cust_96981,34,White,Male
Cust_58175,53,White,Male
Cust_54015,55,White,Male
Cust_68412,26,Hispanic,Female
Cust_72970,47,Hispanic,Female
Cust_78748,34,White,Female
Cust_67066,32,White,Male
Cust_38316,78,Black,Female
Cust_63570,24,Asian,Female
Cust_98487,35,White,Female
Cust_67857,61,Asian,Male
Cust_56074,35,White,Female
Cust_59034,18,Black,Female
Cust_12565,33,Black,Female
Cust_90600,44,Hispanic,Female
Cust_85409,36,Hispanic,Female
Cust_49769,42,Asian,Female
Cust_11719,27,White,Female
Cust_50884,48,White,Male
Cust_83007,24,Black,Female
Cust_83541,29,White,Male
Cust_5112,67,Black,Male
Cust_75622,47,White,Male
Cust_16651,19,Indigenous,Male
Cust_34379,32,White,Female
Cust_25197,79,Hispanic,Female
Cust_37734,37,Black,Female
Cust_79512,85,Black,Female
Cust_36808,42,White,Male
Cust_26434,24,White,Female
Cust_42790,48,White,Female
Cust_50294,28,White,Female
Cust_45394,33,Black,Male
Cust_96716,22,White,Male
Cust_72731,61,Hispanic,Female
Cust_47043,50,White,Female
Cust_16071,29,Hispanic,Female
Cust_92518,33,White,Female
Cust_84626,25,White,Male
Cust_44991,39,Black,Female
Cust_42580,46,White,Male
Cust_51763,74,Hispanic,Male
Cust_4209,20,Hispanic,Male
Cust_33689,20,Asian,Male
Cust_64253,48,White,Female
Cust_83495,83,Hispanic,Female
Cust_25711,54,White,Female
Cust_38083,19,White,Male
Cust_48489,42,White,Male
Cust_67467,22,White,Male
Cust_61924,49,White,Male
Cust_64815,85,White,Female
Cust_1560,20,White,Female
Cust_47414,25,Black,Female
Cust_52554,37,White,Female
Cust_21117,30,White,Female
Cust_61522,20,White,Male
Cust_81943,27,White,Female
Cust_57772,37,White,Female
Cust_87123,22,White,Male
Cust_56306,46,White,Male
Cust_6575,48,White,Male
Cust_267,31,White,Female
Cust_91129,35,Hispanic,Male
Cust_23907,59,White,Female
Cust_59422,44,Asian,Female
Cust_27669,33,Hispanic,Male
Cust_26354,40,White,Male
Cust_32869,37,Black,Male
Cust_41021,53,White,Female
Cust_24006,24,Asian,Male
Cust_16133,24,White,Male
Cust_16695,65,Black,Male
Cust_15787,26,White,Male
Cust_35358,28,Asian,Female
Cust_3203,24,Black,Male
Cust_41544,38,White,Female
Cust_29836,35,White,Male
Cust_22121,57,White,Female
Cust_76706,44,White,Male
Cust_67387,57,Hispanic,Male
Cust_32846,26,Black,Female
Cust_23037,64,White,Female
Cust_65286,44,White,Female
Cust_48758,51,White,Male
Cust_30497,45,White,Male
Cust_45645,67,White,Male
Cust_47812,19,Hispanic,Female
Cust_56113,22,White,Male
Cust_56843,55,White,Male
Cust_12386,18,White,Female
Cust_10982,21,Asian,Female
Cust_10555,28,Asian,Female
Cust_99455,32,White,Female
Cust_74272,52,White,Female
Cust_35139,28,White,Female
Cust_35318,63,Black,Male
Cust_8030,41,White,Male
Cust_33988,58,Black,Male
Cust_3842,22,White,Female
Cust_85999,70,White,Male
Cust_94569,23,White,Female
Cust_81026,28,White,Female
Cust_2768,38,Hispanic,Male
Cust_76606,29,White,Female
Cust_88777,23,Black,Male
Cust_27056,34,Hispanic,Female
Cust_26306,49,Asian,Female
Cust_15446,34,Hispanic,Female
Cust_83853,37,Hispanic,Female
Cust_56140,65,Hispanic,Male
Cust_34772,22,Hispanic,Male
Cust_35040,62,Hispanic,Male
Cust_68197,31,Hispanic,Male
Cust_76797,73,White,Male
Cust_18537,39,Asian,Male
Cust_17947,54,Asian,Male
Cust_76249,69,White,Female
Cust_82239,52,White,Female
Cust_54588,58,White,Female
Cust_2885,28,White,Female
Cust_43360,38,Black,Female
Cust_14249,21,Hispanic,Male
Cust_49550,27,White,Female
Cust_52174,30,White,Male
Cust_70298,31,White,Male
Cust_49920,66,White,Male
Cust_24905,42,White,Female
Cust_75169,80,White,Male
Cust_52749,34,White,Male
Cust_93473,59,Hispanic,Male
Cust_30800,48,White,Male
Cust_69845,24,White,Female
Cust_26466,45,Black,Female
Cust_55330,67,White,Male
Cust_76924,49,White,Female
Cust_87075,43,White,Male
Cust_22439,60,White,Female
Cust_13340,33,White,Female
Cust_5431,18,White,Male
Cust_14644,29,White,Female
Cust_98470,39,Asian,Female
Cust_62991,26,White,Male
Cust_31974,30,Asian,Male
Cust_76786,36,Hispanic,Male
Cust_14109,67,White,Female
Cust_81037,56,White,Male
Cust_26090,60,Hispanic,Male
Cust_98368,35,White,Female
Cust_99068,58,White,Female
Cust_78081,37,White,Female
Cust_56502,40,White,Male
Cust_96265,27,White,Female
Cust_11836,36,White,Male
Cust_88540,67,Hispanic,Male
Cust_93508,68,White,Male
Cust_46163,63,White,Male
Cust_49894,53,White,Male
Cust_96948,39,Asian,Male
Cust_12864,61,Hispanic,Female
Cust_78931,19,Asian,Male
Cust_7026,44,Asian,Female
Cust_72384,18,Asian,Female
Cust_26569,24,White,Male
Cust_36188,28,White,Female
Cust_16869,62,White,Male
Cust_91305,41,Black,Female
Cust_77043,24,Black,Female
Cust_40811,30,Black,Male
Cust_54135,46,White,Female
Cust_45197,47,Asian,Male
Cust_43198,75,White,Male
Cust_19545,30,White,Male
Cust_10784,79,Black,Female
Cust_97552,61,Asian,Female
Cust_13466,67,White,Female
Cust_60903,23,White,Female
Cust_5240,50,White,Male
Cust_90122,31,White,Male
Cust_7876,52,White,Female
Cust_92901,55,White,Male
Cust_11796,74,White,Female
Cust_41877,24,White,Female
Cust_38599,22,Black,Female
Cust_69162,39,White,Male
Cust_14772,55,Black,Female
Cust_34471,18,Black,Female
Cust_77846,67,White,Male
Cust_56568,54,White,Male
Cust_47029,35,White,Male
Cust_1038,43,Asian,Male
Cust_89559,27,White,Male
Cust_57181,50,White,Female
Cust_39521,24,White,Female
Cust_76980,31,White,Male
Cust_12652,54,Hispanic,Male
Cust_87354,54,White,Female
Cust_40465,27,White,Female
Cust_6022,83,Asian,Female
Cust_38957,47,Hispanic,Female
Cust_84833,57,White,Male
Cust_1534,26,White,Female
Cust_90592,35,White,Female
Cust_39482,31,White,Female
Cust_49887,63,White,Female
Cust_42338,43,Hispanic,Female
Cust_75360,39,White,Female
Cust_6291,73,Asian,Female
Cust_393,56,White,Male
Cust_3939,37,Hispanic,Male
Cust_42638,65,White,Male
Cust_97793,41,White,Female
Cust_33073,26,White,Female
Cust_33594,79,Hispanic,Male
Cust_22621,41,Hispanic,Female
Cust_2855,33,White,Female
Cust_35920,26,Asian,Male
Cust_19995,47,White,Female
Cust_70131,26,Asian,Female
Cust_33319,35,White,Male
Cust_71897,55,White,Male
Cust_31314,18,White,Male
Cust_78807,26,Black,Female
Cust_90631,31,Asian,Male
Cust_48652,33,White,Male
Cust_68074,48,White,Female
Cust_27774,25,White,Male
Cust_2822,45,Hispanic,Female
Cust_57105,30,White,Female
Cust_67950,40,White,Female
Cust_28343,58,Asian,Female
Cust_20985,23,Black,Male
Cust_27317,60,Asian,Male
Cust_73774,22,White,Male
Cust_9420,38,White,Female
Cust_91935,75,White,Male
Cust_30351,38,White,Female
Cust_61375,44,Hispanic,Male
Cust_25398,60,White,Female
Cust_40639,22,White,Male
Cust_64962,62,White,Male
Cust_98710,78,White,Male
Cust_91001,27,White,Male
Cust_52883,32,White,Male
Cust_14858,63,White,Male
Cust_52215,43,Hispanic,Female
Cust_95056,20,Black,Female
Cust_98455,34,Hispanic,Female
Cust_62470,44,Black,Female
Cust_78400,28,White,Female
Cust_6715,76,Asian,Male
Cust_76840,38,White,Male
Cust_76306,34,Black,Male
Cust_31997,32,White,Female
Cust_58370,71,White,Female
Cust_49752,38,White,Male
Cust_32520,20,White,Male
Cust_22617,41,White,Female
Cust_68820,44,White,Male
Cust_28101,75,Black,Male
Cust_4133,52,Indigenous,Male
Cust_34504,47,White,Female
Cust_79974,27,Hispanic,Male
Cust_74976,49,Hispanic,Female
Cust_55876,68,Hispanic,Female
Cust_13834,20,White,Female
Cust_67058,69,Black,Female
Cust_57140,48,Hispanic,Male
Cust_47592,18,Hispanic,Female
Cust_18453,49,Black,Female
Cust_23607,40,White,Female
Cust_23565,20,White,Male
Cust_46921,27,Black,Male
Cust_29693,50,Black,Female
Cust_80978,21,Hispanic,Female
Cust_10315,43,Black,Male
Cust_81824,21,Black,Female
Cust_61020,74,Hispanic,Male
Cust_1015,62,Asian,Female
Cust_11676,28,Hispanic,Female
Cust_5473,19,Hispanic,Male
Cust_82527,41,White,Male
Cust_86500,19,White,Male
Cust_35330,77,White,Male
Cust_8464,32,Asian,Female
Cust_73878,26,Hispanic,Male
Cust_39862,31,White,Male
Cust_50143,80,White,Female
Cust_30952,27,Hispanic,Male
Cust_32187,43,White,Female
Cust_78214,40,White,Female
Cust_32676,46,Indigenous,Male
Cust_94029,59,White,Female
Cust_89177,85,White,Male
Cust_54280,36,White,Female
Cust_11416,42,White,Female
Cust_80976,54,White,Female
Cust_80039,20,White,Female
Cust_61322,20,Black,Male
Cust_40325,72,White,Female
Cust_46061,23,Hispanic,Female
Cust_15507,69,White,Female
Cust_56480,31,Hispanic,Female
Cust_56344,31,White,Male
Cust_4569,19,White,Female
Cust_39973,43,White,Female
Cust_72815,74,White,Male
Cust_99767,27,Black,Female
Cust_85136,28,White,Female
Cust_50646,25,White,Male
Cust_80405,22,White,Female
Cust_46402,40,White,Male
Cust_77211,25,White,Female
Cust_20582,26,White,Female
Cust_18653,18,Asian,Male
Cust_76585,22,White,Female
Cust_46053,71,White,Male
Cust_78955,68,White,Male
Cust_69628,64,White,Female
Cust_5945,48,Black,Male
Cust_97178,43,White,Male
Cust_40216,28,Hispanic,Female
Cust_61993,27,Black,Female
Cust_30918,63,Hispanic,Female
Cust_7635,41,White,Female
Cust_17112,31,Black,Female
Cust_7848,65,White,Male
Cust_11618,44,White,Male
Cust_53421,44,White,Male
Cust_69534,28,White,Male
Cust_47239,18,Hispanic,Male
Cust_5403,38,White,Male
Cust_1820,51,Black,Male
Cust_85149,25,Hispanic,Female
Cust_41169,38,White,Female
Cust_60364,79,White,Female
Cust_49243,31,White,Male
Cust_68457,42,White,Male
Cust_91151,47,White,Female
Cust_63619,64,White,Female
Cust_18835,22,White,Female
Cust_15052,39,White,Male
Cust_51442,76,White,Male
Cust_984,60,White,Female
Cust_99100,30,Hispanic,Male
Cust_11327,42,White,Male
Cust_48207,56,Hispanic,Male
Cust_93822,72,White,Female
Cust_19086,43,White,Female
Cust_70990,49,Asian,Female
Cust_12984,20,White,Male
Cust_96047,38,Hispanic,Female
Cust_86683,21,Hispanic,Male
Cust_36784,61,Hispanic,Male
Cust_53204,18,Black,Male
Cust_21108,40,White,Male
Cust_97790,23,White,Male
Cust_72923,67,White,Male
Cust_95303,25,White,Female
Cust_69629,43,White,Male
Cust_42965,21,White,Female
Cust_60683,74,White,Male
Cust_66845,76,White,Female
Cust_67361,79,Hispanic,Female
Cust_26532,66,White,Female
Cust_59216,71,White,Male
Cust_94992,39,Hispanic,Female
Cust_64677,40,White,Male
Cust_37661,84,White,Female
Cust_7806,68,Hispanic,Male
Cust_10870,24,White,Female
Cust_41096,74,White,Female
Cust_25081,21,White,Male
Cust_31530,23,White,Female
Cust_25023,52,White,Male
Cust_93088,67,White,Female
Cust_87113,61,Hispanic,Male
Cust_82852,29,White,Female
Cust_30787,46,White,Male
Cust_25619,28,White,Female
Cust_56168,63,Hispanic,Male
Cust_21064,59,Black,Male
Cust_6578,52,Hispanic,Male
Cust_59835,30,Black,Male
Cust_83300,40,White,Female
Cust_4453,42,Black,Female
Cust_26943,23,White,Male
Cust_4275,51,White,Female
Cust_28379,42,White,Female
Cust_35958,57,White,Female
Cust_41438,65,Black,Male
Cust_35263,39,Hispanic,Male
Cust_74616,33,White,Male
Cust_99905,31,Hispanic,Male
Cust_47303,75,White,Female
Cust_58545,66,White,Female
Cust_51628,25,Black,Male
Cust_95623,48,Hispanic,Male
Cust_86341,22,White,Female
Cust_34223,28,White,Male
Cust_97191,23,White,Female
Cust_82054,33,White,Female
Cust_83151,32,White,Female
Cust_90517,32,Indigenous,Female
Cust_4071,53,Black,Female
Cust_48055,29,White,Female
Cust_60806,68,White,Female
Cust_21303,34,White,Male
Cust_47977,81,White,Female
Cust_91749,47,White,Female
Cust_83925,67,Hispanic,Male
Cust_50053,25,White,Female
Cust_73905,29,White,Female
Cust_91967,56,White,Female
Cust_16758,47,Hispanic,Female
Cust_4864,65,Black,Female
Cust_58529,25,White,Female
Cust_34262,25,Hispanic,Male
Cust_89774,23,White,Male
Cust_34885,19,White,Male
Cust_92896,66,Indigenous,Male
Cust_98079,59,White,Male
Cust_43155,56,Hispanic,Female
Cust_33714,47,Black,Male
Cust_96443,43,Black,Female
Cust_97717,39,Black,Female
Cust_73968,29,Hispanic,Male
Cust_30305,30,White,Female
Cust_41789,32,White,Male
Cust_9489,20,White,Female
Cust_18205,36,White,Male
Cust_93951,26,White,Female
Cust_63167,30,White,Female
Cust_46842,29,White,Female
Cust_11502,24,White,Female
Cust_49445,30,White,Female
Cust_13877,20,White,Female
Cust_9292,81,Black,Female
Cust_81200,21,White,Male
Cust_64244,28,Black,Female
Cust_59056,75,Hispanic,Male
Cust_69674,31,Black,Female
Cust_33119,34,Black,Male
Cust_134,48,Hispanic,Female
Cust_7008,44,White,Male
Cust_49030,33,White,Male
Cust_44337,57,White,Male
Cust_11990,55,Hispanic,Male
Cust_82607,20,White,Male
Cust_73466,19,White,Female
Cust_76579,32,White,Male
Cust_73654,81,Asian,Female
Cust_86049,22,Black,Female
Cust_42793,37,White,Male
Cust_90277,35,White,Male
Cust_68117,25,White,Female
Cust_43549,71,White,Male
Cust_19849,25,White,Male
Cust_95464,46,Asian,Female
Cust_64322,75,White,Female
Cust_22667,34,Black,Male
Cust_71994,33,White,Female
Cust_29379,45,White,Female
Cust_10198,78,White,Female
Cust_54598,59,White,Female
Cust_30789,60,White,Male
Cust_39303,53,Asian,Male
Cust_18096,18,White,Male
Cust_11319,23,White,Female
Cust_54331,42,Black,Male
Cust_81241,25,Black,Female
Cust_35998,33,White,Male
Cust_76105,32,Black,Male
Cust_7674,56,White,Female
Cust_24081,54,Asian,Male
Cust_23160,21,White,Female
Cust_84295,38,Black,Female
Cust_31010,36,Hispanic,Female
Cust_20703,67,Black,Female
Cust_884,40,Hispanic,Female
Cust_23874,81,Hispanic,Male
Cust_70680,58,White,Female
Cust_27459,28,White,Female
Cust_9639,54,Asian,Female
Cust_27722,48,White,Male
Cust_18293,19,White,Female
Cust_12914,27,White,Male
Cust_90887,32,Asian,Female
Cust_61042,20,White,Female
Cust_53955,64,White,Male
Cust_28504,49,Hispanic,Female
Cust_6103,20,White,Female
Cust_33287,28,White,Female
Cust_11950,62,White,Male
Cust_55783,21,White,Male
Cust_73004,25,Asian,Male
Cust_4655,31,White,Male
Cust_36937,31,Hispanic,Male
Cust_11633,18,Hispanic,Female
Cust_54498,40,White,Female
Cust_37939,48,White,Female
Cust_90518,21,White,Female
Cust_70501,50,White,Male
Cust_10519,62,White,Male
Cust_50018,27,White,Male
Cust_52670,29,White,Male
Cust_63953,28,White,Male
Cust_35610,83,White,Female
Cust_95349,21,White,Male
Cust_16244,74,Hispanic,Male
Cust_54744,45,White,Male
Cust_9458,30,White,Male
Cust_73806,33,Hispanic,Female
Cust_7945,45,White,Female
Cust_29963,68,White,Male
Cust_82528,23,Hispanic,Female
Cust_48918,27,White,Male
Cust_19835,38,Black,Male
Cust_89908,47,Asian,Female
Cust_70710,76,White,Female
Cust_7978,22,Hispanic,Male
Cust_96831,27,Asian,Female
Cust_32898,45,White,Male
Cust_25221,19,White,Female
Cust_27268,59,White,Male
Cust_7433,38,Asian,Male
Cust_85691,26,White,Male
Cust_85430,24,White,Male
Cust_48984,27,White,Male
Cust_72671,29,Hispanic,Male
Cust_70319,55,White,Male
Cust_60212,28,Asian,Male
Cust_78612,45,Black,Male
Cust_68326,31,White,Male
Cust_55738,24,White,Female
Cust_21144,27,White,Male
Cust_87845,24,White,Male
Cust_21775,46,White,Female
Cust_28437,57,Indigenous,Male
Cust_82707,24,Asian,Male
Cust_55864,41,White,Male
Cust_88697,55,White,Male
Cust_99515,30,White,Male
Cust_90984,28,Black,Female
Cust_97008,62,Black,Male
Cust_13312,70,Black,Male
Cust_84260,60,White,Male
Cust_66801,23,Hispanic,Male
Cust_94630,43,White,Female
Cust_62219,62,White,Male
Cust_92278,47,White,Female
Cust_43344,33,Asian,Female
Cust_70930,72,White,Female
Cust_54684,29,White,Male
Cust_38867,27,White,Male
Cust_26197,25,White,Female
Cust_18710,36,Asian,Male
Cust_10709,41,White,Female
Cust_48446,34,White,Male
Cust_32891,23,Asian,Male
Cust_50619,25,White,Male
Cust_76304,68,Hispanic,Male
Cust_2145,25,Hispanic,Male
Cust_95950,74,White,Female
Cust_93092,38,White,Female
Cust_15504,34,White,Female
Cust_1270,57,White,Male
Cust_36895,26,Black,Female
Cust_55036,30,White,Female
Cust_33660,61,Hispanic,Male
Cust_39114,36,White,Male
Cust_54414,21,White,Female
Cust_48853,24,Hispanic,Female
Cust_17146,57,White,Female
Cust_31345,58,White,Female
Cust_19852,57,White,Female
Cust_24653,34,White,Male
Cust_56369,69,Hispanic,Male
Cust_90138,39,Black,Female
Cust_36308,22,White,Female
Cust_40461,62,Asian,Male
Cust_82210,58,White,Male
Cust_6547,25,Black,Male
Cust_76303,49,White,Male
Cust_85242,31,White,Female
Cust_97762,37,White,Male
Cust_83682,32,White,Male
Cust_44644,52,Indigenous,Female
Cust_3784,21,Asian,Male
Cust_76767,57,Hispanic,Female
Cust_40952,27,White,Female
Cust_23118,82,Hispanic,Male
Cust_66513,52,Hispanic,Male
Cust_97059,25,White,Female
Cust_30052,29,White,Male
Cust_77330,31,White,Male
Cust_64682,59,Hispanic,Male
Cust_11398,36,White,Male
Cust_26775,33,Hispanic,Male
Cust_83162,83,White,Male
Cust_77305,32,White,Male
Cust_38047,33,White,Female
Cust_47195,42,White,Female
Cust_94226,29,White,Female
Cust_35114,82,White,Male
Cust_76435,18,Hispanic,Male
Cust_12239,24,Hispanic,Female
Cust_58404,22,Hispanic,Female
Cust_78757,76,Asian,Female
Cust_77664,38,Black,Male
Cust_6728,36,White,Female
Cust_66136,42,Hispanic,Male
Cust_38476,18,Hispanic,Female
Cust_41295,67,Black,Female
Cust_62242,23,White,Male
Cust_67127,68,White,Male
Cust_83396,29,White,Female
Cust_90435,20,White,Female
Cust_21672,69,Black,Male
Cust_98738,51,Black,Male
Cust_98628,68,White,Male
Cust_64708,29,Black,Female
Cust_92705,39,White,Female
Cust_29965,23,White,Male
Cust_27931,24,Hispanic,Male
Cust_26764,62,White,Male
Cust_43183,70,Black,Female
Cust_63860,33,Hispanic,Female
Cust_92114,43,White,Female
Cust_11561,56,White,Male
Cust_6161,51,Asian,Female
Cust_95637,62,White,Male
Cust_26239,56,White,Female
Cust_8304,22,White,Female
Cust_31285,69,Black,Female
Cust_59088,76,Hispanic,Male
Cust_90846,45,White,Male
Cust_74912,64,Black,Female
Cust_9305,78,White,Male
Cust_47978,55,White,Female
Cust_61610,20,Black,Male
Cust_31877,41,Black,Female
Cust_45775,41,Black,Male
Cust_51899,65,White,Female
Cust_1005,30,Hispanic,Female
Cust_51220,25,Hispanic,Female
Cust_28996,80,Asian,Female
Cust_35893,18,White,Male
Cust_85451,20,White,Female
Cust_62042,25,Hispanic,Female
Cust_3595,33,White,Male
Cust_67730,28,Asian,Female
Cust_84356,48,Asian,Male
Cust_97224,67,White,Male
Cust_20199,33,Asian,Male
Cust_86570,20,White,Female
Cust_78423,19,Indigenous,Female
Cust_12988,51,White,Female
Cust_39101,25,Black,Female
Cust_74301,53,White,Female
Cust_1043,59,Asian,Male
Cust_64136,63,Hispanic,Female
Cust_49362,85,White,Male
Cust_29346,75,White,Male
Cust_41818,33,White,Male
Cust_82124,29,Indigenous,Female
Cust_54049,25,Asian,Male
Cust_4592,32,Hispanic,Male
Cust_2106,72,Asian,Male
Cust_427,30,Asian,Female
Cust_25391,37,White,Male
Cust_86359,54,White,Male
Cust_63893,59,Black,Male
Cust_24976,22,White,Female
Cust_17516,41,White,Male
Cust_1130,33,Hispanic,Male
Cust_62400,22,White,Female
Cust_15269,28,Black,Female
Cust_37352,21,Asian,Male
Cust_95626,42,White,Female
Cust_61562,66,White,Female
Cust_64848,54,White,Female
Cust_46124,25,White,Male
Cust_24020,19,White,Male
Cust_70651,39,White,Male
Cust_67688,33,Hispanic,Female
Cust_48238,40,White,Female
Cust_79312,42,Hispanic,Male
Cust_1643,37,White,Male
Cust_51172,53,White,Male
Cust_17645,32,Black,Female
Cust_28869,61,Asian,Female
Cust_9086,36,Black,Male
Cust_49649,32,White,Female
Cust_4989,20,White,Female
Cust_23531,40,Asian,Male
Cust_31375,35,Indigenous,Female
Cust_12523,34,Asian,Female
Cust_58797,38,White,Female
Cust_19124,18,White,Female
Cust_45926,55,Hispanic,Male
Cust_67057,55,Indigenous,Male
Cust_8792,58,White,Male
Cust_70650,62,White,Male
Cust_51772,33,White,Male
Cust_19423,48,Black,Male
Cust_47331,43,Asian,Male
Cust_2099,22,White,Female
Cust_59763,62,White,Male
Cust_3657,19,Hispanic,Female
Cust_16049,20,White,Male
Cust_10265,22,Black,Female
Cust_18870,63,Asian,Male
Cust_23893,54,White,Male
Cust_93287,37,White,Female
Cust_95646,25,White,Male
Cust_82655,29,Hispanic,Female
Cust_5907,29,White,Female
Cust_69446,85,Hispanic,Male
Cust_30802,32,Hispanic,Female
Cust_46378,22,Hispanic,Male
Cust_82844,33,Asian,Male
Cust_36707,35,White,Male
Cust_26110,59,Black,Male
Cust_55574,19,Black,Female
Cust_58544,33,White,Female
Cust_11591,29,White,Female
Cust_75896,49,Hispanic,Female
Cust_5331,21,White,Female
Cust_92496,71,White,Female
Cust_34145,61,White,Female
Cust_25707,20,White,Female
Cust_19728,47,Hispanic,Female
Cust_75847,52,Hispanic,Male
Cust_24666,53,Asian,Female
Cust_66671,41,White,Female
Cust_36008,46,Hispanic,Female
Cust_97061,44,White,Male
Cust_19346,25,White,Female
Cust_98415,59,Black,Female
Cust_48074,38,White,Male
Cust_70732,45,White,Male
Cust_23047,56,White,Male
Cust_9137,27,Hispanic,Male
Cust_1366,19,White,Female
Cust_54425,26,White,Female
Cust_5308,72,White,Male
Cust_4020,34,White,Male
Cust_74350,63,Black,Male
Cust_15485,61,White,Female
Cust_73895,75,White,Female
Cust_18506,32,Hispanic,Female
Cust_95704,82,White,Female
Cust_75573,31,White,Female
Cust_81319,48,Black,Female
Cust_31449,23,White,Female
Cust_50140,24,Black,Female
Cust_13830,42,White,Female
Cust_88519,64,Black,Female
Cust_18045,25,White,Male
Cust_56731,20,White,Male
Cust_90084,25,Black,Male
Cust_60997,23,Hispanic,Male
Cust_46883,21,Hispanic,Male
Cust_48606,47,White,Male
Cust_95700,47,White,Male
Cust_91961,25,White,Female
Cust_8999,82,White,Female
Cust_81800,25,White,Male
Cust_99819,26,Hispanic,Male
Cust_28754,19,White,Female
Cust_92906,51,White,Female
Cust_56803,25,Hispanic,Male
Cust_44475,20,White,Male
Cust_81656,26,Hispanic,Female
Cust_87974,43,White,Male
Cust_92532,31,Asian,Female
Cust_27227,53,White,Female
Cust_42847,51,Asian,Female
Cust_82135,25,Hispanic,Male
Cust_6253,41,White,Female
Cust_82975,40,White,Male
Cust_68404,28,White,Male
Cust_82098,61,Black,Female
Cust_29298,52,White,Male
Cust_79109,21,White,Male
Cust_80559,32,Indigenous,Female
Cust_8743,32,White,Female
Cust_54234,48,White,Male
Cust_85385,54,Black,Male
Cust_49559,47,White,Male
Cust_30737,47,White,Male
Cust_15766,59,White,Female
Cust_17003,45,White,Female
Cust_33163,54,White,Male
Cust_72104,59,White,Male
Cust_1931,44,Black,Female
Cust_93642,45,Indigenous,Male
Cust_8665,59,White,Male
Cust_90131,59,White,Female
Cust_47918,21,Hispanic,Male
Cust_86389,22,Indigenous,Female
Cust_12221,60,White,Female
Cust_24948,60,White,Female
Cust_78547,28,White,Male
Cust_26285,52,Asian,Female
Cust_82724,29,Hispanic,Female
Cust_16396,44,White,Female
Cust_17665,32,Black,Female
Cust_82887,36,White,Male
Cust_80640,46,White,Female
Cust_89486,30,White,Female
Cust_45430,24,White,Male
Cust_1959,48,White,Male
Cust_72274,18,Asian,Male
Cust_53919,65,Asian,Female
Cust_30786,37,Asian,Male
Cust_36485,25,White,Female
Cust_73988,34,White,Male
Cust_19140,69,Black,Male
Cust_57001,70,White,Female
Cust_11802,22,White,Female
Cust_70656,33,Hispanic,Female
Cust_66935,37,Black,Female
Cust_71008,80,White,Male
Cust_78264,77,Hispanic,Female
Cust_1705,24,Hispanic,Male
Cust_53516,31,White,Female
